ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,UrbanRural,RevLineCr,LowDoc,DisbursementGross,MIS_Status,GrAppv,sector,isFranchise,sameState,backRealEstate,Portion
2006,60,5,1.0,0,5,1,N,N,75000.0,P I F,75000.0,Other_no_pub,No Franchise,0,0,0.5
2005,60,1,2.0,0,1,1,N,N,79000.0,P I F,79000.0,Retail_trade,No Franchise,0,0,0.5
2008,66,3,2.0,0,3,1,N,N,117100.0,P I F,117100.0,Construction,No Franchise,0,0,0.5
1999,60,2,1.0,2,2,1,Y,N,15000.0,P I F,15000.0,Other_no_pub,No Franchise,1,0,0.5
1999,60,2,1.0,2,2,1,Y,N,31661.0,P I F,25000.0,Construction,No Franchise,1,0,0.5
2005,87,5,1.0,0,0,2,N,N,405000.0,P I F,405000.0,Finance_insurance,No Franchise,0,0,0.75
2007,60,1,2.0,0,1,1,N,N,25000.0,P I F,25000.0,Retail_trade,No Franchise,0,0,0.5
2005,84,11,2.0,0,11,2,Y,N,23000.0,P I F,15000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2003,60,10,1.0,0,0,2,N,N,190000.0,P I F,190000.0,Manufacturing,No Franchise,1,0,0.75
2010,36,3,1.0,12,14,1,Y,N,23600.0,P I F,23600.0,Construction,No Franchise,1,0,0.5
2003,72,10,1.0,1,10,1,Y,N,10000.0,P I F,10000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2006,84,10,2.0,0,0,1,N,N,240000.0,P I F,240000.0,Accommodation_food_serv,No Franchise,0,0,0.75
2006,84,3,2.0,0,3,1,Y,N,48000.0,P I F,48000.0,Health_care_social_ass,No Franchise,1,0,0.5
2003,72,3,2.0,0,0,1,N,N,40000.0,P I F,40000.0,Arts_enter_recreation,Franchise,1,0,0.85
2001,52,6,1.0,0,6,1,Y,N,68193.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2004,84,13,1.0,9,4,1,Y,N,61348.0,P I F,50000.0,Retail_trade,No Franchise,0,0,0.5
2005,84,13,1.0,0,16,1,N,N,79000.0,P I F,79000.0,Health_care_social_ass,No Franchise,0,0,0.5
2003,84,4,1.0,0,4,1,Y,N,100646.0,P I F,100000.0,Retail_trade,No Franchise,0,0,0.5
2006,83,14,1.0,2,14,1,Y,N,922004.0,P I F,350000.0,Wholesale_trade,No Franchise,0,0,0.5
2000,83,8,1.0,0,8,1,Y,N,100000.0,P I F,100000.0,Trans_Ware,No Franchise,1,0,0.5
2009,24,9,1.0,0,9,1,Y,N,28000.0,P I F,28000.0,Wholesale_trade,No Franchise,1,0,0.5
2007,84,2,1.0,0,2,2,Y,N,20000.0,P I F,10000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.5
2003,82,5,1.0,0,5,1,Y,N,21159.0,P I F,15000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.5
2005,60,1,2.0,1,2,2,N,N,6000.0,P I F,6000.0,Other_no_pub,No Franchise,0,0,0.5
2003,60,2,2.0,5,2,1,Y,N,48176.0,P I F,25000.0,Retail_trade,No Franchise,1,0,0.5
2005,84,2,1.0,1,2,1,Y,N,26599.0,P I F,20000.0,Other_no_pub,No Franchise,0,0,0.5
2012,84,4,1.0,0,4,1,N,N,39200.0,P I F,39200.0,Retail_trade,No Franchise,1,0,0.85
2004,24,2,1.0,3,2,1,Y,N,65900.0,P I F,50000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2010,300,7,2.0,0,7,1,N,N,1500000.0,P I F,1500000.0,Manufacturing,No Franchise,0,1,0.75
2004,60,2,2.0,0,0,1,N,N,16000.0,P I F,16000.0,Retail_trade,No Franchise,0,0,0.5
1999,12,23,1.0,0,0,1,N,N,350000.0,P I F,350000.0,Construction,No Franchise,0,0,0.75
2003,84,5,1.0,0,5,2,Y,N,5000.0,P I F,5000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2009,300,4,1.0,0,4,1,N,N,88000.0,P I F,88000.0,Health_care_social_ass,No Franchise,0,1,0.9
2007,22,7,1.0,0,7,2,Y,N,20314.0,P I F,10000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2010,84,3,2.0,2,5,1,Y,N,17000.0,P I F,17000.0,Trans_Ware,No Franchise,0,0,0.5
2007,84,7,1.0,0,7,1,Y,N,8184.0,P I F,5000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2010,84,2,1.0,1,3,1,Y,N,25000.0,P I F,25000.0,Retail_trade,No Franchise,0,0,0.5
2007,84,0,1.0,0,0,1,N,N,150000.0,P I F,150000.0,Construction,No Franchise,1,0,0.85
2007,84,3,1.0,0,3,1,Y,N,58420.0,P I F,30000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2002,58,7,1.0,5,12,1,Y,N,60337.0,P I F,24000.0,Construction,No Franchise,0,0,0.5
2009,84,3,1.0,0,3,1,Y,N,38033.0,P I F,20000.0,Trans_Ware,No Franchise,1,0,0.5
2007,84,2,1.0,4,6,1,N,N,20000.0,P I F,20000.0,Trans_Ware,No Franchise,0,0,0.85
2007,51,2,1.0,0,2,1,Y,N,16250.0,P I F,10000.0,RE_rental_leasing,No Franchise,0,0,0.5
2008,60,6,1.0,0,6,1,N,N,15000.0,P I F,15000.0,Construction,No Franchise,1,0,0.5
2001,48,2,1.0,0,2,2,Y,N,234786.0,P I F,100000.0,Construction,No Franchise,0,0,0.5
2006,84,3,2.0,3,0,1,N,N,205000.0,P I F,205000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.75
2004,108,25,1.0,0,0,1,N,N,525000.0,P I F,535000.0,Information,No Franchise,1,0,0.75
2002,84,4,1.0,0,4,1,Y,N,469091.0,P I F,145000.0,Other_no_pub,No Franchise,0,0,0.5
2006,84,5,2.0,0,5,1,Y,N,27215.0,P I F,20000.0,Construction,No Franchise,0,0,0.5
2002,84,1,1.0,1,1,1,Y,N,10000.0,P I F,10000.0,Other_no_pub,No Franchise,0,0,0.5
2010,84,1,2.0,2,3,1,N,N,16200.0,P I F,16200.0,Trans_Ware,No Franchise,0,0,0.5
2007,84,10,2.0,0,10,1,Y,N,25000.0,P I F,25000.0,Information,No Franchise,0,0,0.85
2001,12,46,1.0,0,46,2,Y,N,50000.0,P I F,50000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2004,47,3,2.0,0,0,1,Y,N,75000.0,P I F,75000.0,Health_care_social_ass,No Franchise,0,0,0.5
2008,36,1,1.0,2,1,1,Y,N,5000.0,P I F,5000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2005,84,3,1.0,0,0,1,N,N,24325.0,P I F,50000.0,Construction,No Franchise,0,0,0.5
2005,121,130,1.0,0,0,1,N,N,600000.0,P I F,600000.0,Construction,No Franchise,1,0,0.75
2005,84,8,1.0,0,8,1,Y,N,84608.0,P I F,48000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,84,1,2.0,0,1,1,Y,N,50000.0,P I F,50000.0,Health_care_social_ass,No Franchise,0,0,0.5
2004,12,2,1.0,0,2,1,Y,N,138298.0,P I F,100000.0,Wholesale_trade,No Franchise,1,0,0.5
2003,120,7,1.0,0,0,1,N,N,150000.0,P I F,150000.0,Other_no_pub,No Franchise,1,0,0.85
2010,84,12,1.0,0,12,1,Y,N,500000.0,P I F,250000.0,Wholesale_trade,No Franchise,0,0,0.5
2006,36,1,2.0,0,1,2,Y,N,10463.0,P I F,5000.0,Construction,No Franchise,0,0,0.5
2007,60,16,1.0,0,16,1,Y,N,534863.0,P I F,300000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2008,26,3,2.0,3,3,1,Y,N,34118.0,P I F,30000.0,Health_care_social_ass,No Franchise,1,0,0.5
2007,84,1,1.0,0,1,1,N,N,15000.0,P I F,15000.0,Construction,No Franchise,0,0,0.5
2007,60,15,1.0,5,15,1,N,N,150000.0,P I F,150000.0,Wholesale_trade,No Franchise,1,0,0.85
2002,84,10,1.0,1,10,1,Y,N,85523.0,P I F,50000.0,Trans_Ware,No Franchise,0,0,0.5
2009,60,3,1.0,0,3,1,N,N,30000.0,P I F,30000.0,Retail_trade,No Franchise,1,0,0.5
2011,84,4,1.0,3,4,1,Y,N,25000.0,P I F,25000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2008,12,1,1.0,0,1,1,Y,N,146500.0,P I F,100000.0,Wholesale_trade,No Franchise,0,0,0.5
2009,84,1,2.0,0,1,1,Y,N,128860.0,P I F,100000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2013,240,2,1.0,0,2,2,N,N,311000.0,P I F,311000.0,Accommodation_food_serv,No Franchise,1,1,0.75
2008,84,1,2.0,0,1,1,Y,N,51887.0,P I F,30000.0,Retail_trade,No Franchise,0,0,0.5
2006,84,5,1.0,2,7,2,Y,N,74197.0,P I F,30000.0,Other_no_pub,No Franchise,0,0,0.5
2001,288,35,1.0,0,0,1,N,N,195000.0,P I F,195000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,1,0.75
2004,240,5,2.0,0,0,2,N,N,240000.0,P I F,240000.0,Retail_trade,No Franchise,1,1,0.75
2008,84,2,1.0,0,2,1,Y,N,108548.0,P I F,50000.0,Health_care_social_ass,No Franchise,0,0,0.5
2005,84,4,1.0,0,4,1,Y,N,44859.0,P I F,25000.0,Manufacturing,No Franchise,0,0,0.5
2004,120,2,1.0,0,0,2,N,N,201500.0,P I F,201500.0,Accommodation_food_serv,No Franchise,0,0,0.75
2010,48,5,1.0,0,5,1,N,N,30000.0,P I F,30000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2008,119,1,1.0,0,1,1,N,N,50000.0,P I F,50000.0,Retail_trade,No Franchise,0,0,0.5
2005,84,1,2.0,2,3,1,Y,N,39846.0,P I F,25000.0,Manufacturing,No Franchise,1,0,0.5
2006,84,2,2.0,4,2,1,Y,N,179155.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2005,84,2,1.0,0,2,1,Y,N,20101.0,P I F,10000.0,Other_no_pub,No Franchise,0,0,0.5
2006,60,2,2.0,2,2,1,N,N,25000.0,P I F,25000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.5
2006,84,8,1.0,2,8,1,N,N,35000.0,P I F,35000.0,Educational_services,No Franchise,0,0,0.5
2004,84,1,1.0,0,1,1,Y,N,16918.0,P I F,10000.0,Retail_trade,No Franchise,0,0,0.5
2004,115,14,2.0,0,0,1,N,Y,150000.0,P I F,150000.0,Retail_trade,Franchise,1,0,0.85
2010,84,1,2.0,1,2,1,Y,N,47061.0,P I F,25000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2005,84,8,1.0,0,8,1,N,N,7536.0,P I F,10000.0,Accommodation_food_serv,Franchise,0,0,0.5
2003,84,8,1.0,1,7,1,Y,N,45000.0,P I F,45000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2006,84,1,1.0,1,1,1,N,N,50000.0,P I F,50000.0,Information,No Franchise,0,0,0.85
2005,84,5,1.0,0,5,1,Y,N,70000.0,P I F,50000.0,Manufacturing,Franchise,1,0,0.5
2005,84,28,1.0,1,28,1,Y,N,29231.0,P I F,25000.0,Other_no_pub,No Franchise,0,0,0.5
2004,300,11,1.0,0,0,1,N,N,1200000.0,P I F,1200000.0,Wholesale_trade,No Franchise,1,1,0.75
2008,60,4,1.0,2,2,2,Y,N,10500.0,P I F,10500.0,Other_no_pub,No Franchise,1,0,0.5
2004,84,1,1.0,0,1,1,Y,N,52115.0,P I F,40000.0,Retail_trade,No Franchise,0,0,0.5
2002,108,1,2.0,0,0,1,N,N,228000.0,P I F,228000.0,Prof_scien_and_tech_serv,Franchise,0,0,0.75
2005,84,1,1.0,0,1,1,N,N,31337.0,P I F,75000.0,Retail_trade,No Franchise,0,0,0.5
2008,70,2,2.0,5,2,2,Y,N,369375.0,P I F,150000.0,Manufacturing,No Franchise,1,0,0.5
2004,84,8,1.0,0,0,1,N,N,50000.0,P I F,50000.0,Manufacturing,No Franchise,0,0,0.5
2005,90,1,1.0,0,1,1,N,N,35000.0,P I F,35000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,84,18,1.0,0,18,2,Y,N,160849.0,P I F,50000.0,Health_care_social_ass,No Franchise,1,0,0.5
2007,84,4,2.0,4,4,1,Y,N,18181.0,P I F,10000.0,Retail_trade,No Franchise,0,0,0.5
2008,24,5,1.0,0,5,1,Y,N,85000.0,P I F,50000.0,Health_care_social_ass,No Franchise,0,0,0.5
2006,99,40,1.0,0,40,1,N,N,700000.0,P I F,700000.0,Manufacturing,No Franchise,0,0,0.75
2006,88,3,2.0,0,0,2,N,N,35000.0,P I F,35000.0,Retail_trade,No Franchise,1,0,0.85
2003,24,8,1.0,0,8,2,Y,N,50000.0,P I F,50000.0,Information,No Franchise,1,0,0.5
2007,84,2,2.0,0,0,1,Y,N,50384.0,P I F,25000.0,Retail_trade,No Franchise,0,0,0.5
2003,84,2,1.0,0,2,1,Y,N,10000.0,P I F,10000.0,Other_no_pub,No Franchise,0,0,0.5
2001,84,5,1.0,1,6,1,Y,N,10000.0,P I F,10000.0,Other_no_pub,No Franchise,0,0,0.5
2003,84,2,1.0,2,2,1,Y,N,35000.0,P I F,35000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.5
2005,84,5,1.0,0,5,1,Y,N,148675.0,P I F,35000.0,Other_no_pub,No Franchise,0,0,0.5
2008,84,1,2.0,0,1,1,Y,N,75000.0,P I F,30000.0,Wholesale_trade,No Franchise,0,0,0.5
2001,66,8,1.0,0,0,1,N,N,100000.0,P I F,100000.0,Other_no_pub,No Franchise,1,0,0.8
2006,84,3,1.0,0,3,1,Y,N,18876.0,P I F,10000.0,Retail_trade,No Franchise,1,0,0.5
2011,120,20,1.0,4,20,1,N,N,300000.0,P I F,300000.0,Construction,No Franchise,1,0,0.75
2004,204,2,1.0,0,0,2,N,N,631809.0,P I F,631809.0,Ag_fores_ﬁshi_hunting,No Franchise,1,0,0.7499988129323893
2000,4,1,1.0,0,0,1,N,N,25000.0,P I F,25000.0,Wholesale_trade,No Franchise,1,0,0.75
2006,84,4,1.0,2,4,1,N,N,61400.0,P I F,61400.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.85
2004,60,3,2.0,0,0,1,N,N,110000.0,P I F,110000.0,Health_care_social_ass,No Franchise,0,0,0.5
2007,84,1,2.0,0,1,1,Y,N,25000.0,P I F,25000.0,Health_care_social_ass,No Franchise,0,0,0.85
2003,84,2,1.0,1,3,1,Y,N,10000.0,P I F,10000.0,Admini_sup_and_waste_mgm_rem,Franchise,0,0,0.5
2004,63,2,2.0,0,0,2,N,N,59999.0,P I F,60000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2006,84,1,2.0,0,1,2,Y,N,23000.0,P I F,10000.0,Retail_trade,No Franchise,0,0,0.5
2006,84,18,2.0,0,18,1,Y,N,28704.0,P I F,10000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
2000,60,2,2.0,2,2,1,Y,N,10000.0,P I F,10000.0,Educational_services,No Franchise,1,0,0.5
2006,62,2,1.0,0,2,2,Y,N,42473.0,P I F,15000.0,Retail_trade,No Franchise,1,0,0.5
2009,60,20,1.0,0,20,1,Y,N,239926.0,P I F,125000.0,Manufacturing,No Franchise,0,0,0.5
2006,84,5,2.0,0,5,1,Y,N,15000.0,P I F,15000.0,Construction,No Franchise,0,0,0.5
2003,84,3,1.0,1,3,1,Y,N,22591.0,P I F,5000.0,Retail_trade,No Franchise,0,0,0.5
2009,60,8,2.0,4,4,1,N,N,100000.0,P I F,100000.0,Manufacturing,No Franchise,1,0,0.5
2007,84,3,1.0,1,4,1,Y,N,18479.0,P I F,10000.0,RE_rental_leasing,No Franchise,0,0,0.5
2007,120,17,1.0,0,0,1,N,N,577000.0,P I F,577000.0,Manufacturing,No Franchise,1,0,0.75
2006,84,1,2.0,3,1,1,N,N,60000.0,P I F,60000.0,Construction,No Franchise,0,0,0.5
2007,60,1,1.0,0,1,2,Y,N,10500.0,P I F,10500.0,Construction,No Franchise,0,0,0.5
2005,84,2,2.0,0,2,1,Y,N,14199.0,P I F,10000.0,Retail_trade,No Franchise,0,0,0.5
2008,60,25,1.0,3,25,1,N,N,350000.0,P I F,350000.0,Construction,No Franchise,1,0,0.75
2012,108,0,2.0,5,0,1,N,N,250000.0,P I F,250000.0,Retail_trade,No Franchise,0,0,0.75
2009,60,0,1.0,2,0,1,N,N,75000.0,P I F,75000.0,Health_care_social_ass,No Franchise,1,0,0.5
2011,9,25,1.0,35,25,1,N,N,150000.0,P I F,150000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2007,84,1,1.0,0,1,1,Y,N,62668.0,P I F,35000.0,RE_rental_leasing,No Franchise,0,0,0.5
2011,60,2,2.0,0,2,1,N,N,85000.0,P I F,85000.0,Admini_sup_and_waste_mgm_rem,No Franchise,1,0,0.85
2001,84,14,1.0,2,16,1,Y,N,100000.0,P I F,100000.0,Manufacturing,No Franchise,0,0,0.5
2010,300,11,1.0,0,11,1,N,N,876000.0,P I F,876000.0,Retail_trade,No Franchise,0,1,0.9
2003,84,4,1.0,0,4,1,Y,N,5000.0,P I F,5000.0,Construction,No Franchise,0,0,0.5
2005,84,4,2.0,0,4,1,N,N,100000.0,P I F,100000.0,Retail_trade,No Franchise,0,0,0.5
2004,63,8,2.0,0,0,1,N,N,96000.0,P I F,96000.0,Other_no_pub,No Franchise,1,0,0.5
2006,84,2,1.0,4,2,1,N,N,50000.0,P I F,50000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.85
2008,36,3,1.0,0,3,1,N,N,65000.0,P I F,65000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,84,3,1.0,0,3,1,Y,N,6894.0,P I F,2500.0,Information,No Franchise,1,0,0.5
2010,240,12,1.0,3,12,1,N,N,427000.0,P I F,427000.0,Manufacturing,No Franchise,1,1,0.9
2004,84,8,1.0,0,8,1,Y,N,77759.0,P I F,50000.0,Health_care_social_ass,No Franchise,0,0,0.5
2002,48,4,1.0,0,4,1,Y,N,35477.0,P I F,24000.0,Retail_trade,No Franchise,0,0,0.5
2007,84,1,1.0,0,1,1,Y,N,15000.0,P I F,15000.0,Arts_enter_recreation,No Franchise,0,0,0.5
2011,66,12,2.0,2,12,1,N,N,90000.0,P I F,90000.0,Construction,No Franchise,0,0,0.5
2004,120,8,2.0,0,0,1,N,N,168000.0,P I F,168000.0,Accommodation_food_serv,Franchise,0,0,0.75
2008,84,1,2.0,1,1,1,N,N,15000.0,P I F,15000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.85
2011,36,2,2.0,0,2,2,N,N,21800.0,P I F,21800.0,Trans_Ware,No Franchise,0,0,0.5
2007,84,1,2.0,0,1,1,N,N,120900.0,P I F,120900.0,Manufacturing,No Franchise,0,0,0.5
2010,60,1,2.0,1,2,1,N,N,25000.0,P I F,25000.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.85
2010,60,8,2.0,4,12,1,N,N,52000.0,P I F,52000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.9
2000,60,2,1.0,0,2,1,Y,N,195000.0,P I F,150000.0,Wholesale_trade,No Franchise,1,0,0.5
2001,48,3,1.0,0,3,1,Y,N,16999.0,P I F,10000.0,Construction,No Franchise,0,0,0.5
2003,58,29,1.0,6,29,1,Y,N,195911.0,P I F,100000.0,Manufacturing,No Franchise,1,0,0.5
2009,300,15,2.0,0,15,1,N,N,2000000.0,P I F,2000000.0,Prof_scien_and_tech_serv,No Franchise,1,1,0.75
2011,84,8,1.0,1,0,1,Y,N,100000.0,P I F,50000.0,Manufacturing,No Franchise,0,0,0.5
2005,84,3,2.0,0,3,1,Y,N,34500.0,P I F,27500.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2006,84,2,2.0,0,0,1,N,N,150000.0,P I F,150000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.85
2004,84,2,1.0,1,3,1,Y,N,35000.0,P I F,35000.0,Other_no_pub,No Franchise,0,0,0.5
2006,84,1,2.0,4,1,1,Y,N,275480.0,P I F,100000.0,Health_care_social_ass,No Franchise,0,0,0.5
2007,84,2,2.0,1,0,1,Y,N,59223.0,P I F,25000.0,Prof_scien_and_tech_serv,Franchise,0,0,0.5
2004,60,15,1.0,0,15,1,Y,N,563850.0,P I F,250000.0,Construction,No Franchise,1,0,0.5
2004,84,25,1.0,0,25,1,Y,N,36650.0,P I F,25000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2011,180,6,2.0,4,6,2,N,N,275000.0,P I F,275000.0,Arts_enter_recreation,No Franchise,1,0,0.9
2005,120,4,2.0,0,0,1,N,N,375000.0,P I F,375000.0,Retail_trade,No Franchise,1,0,0.75
2006,120,60,1.0,0,0,2,N,N,1000000.0,P I F,1000000.0,Manufacturing,No Franchise,0,0,0.75
2008,36,2,2.0,15,2,2,N,N,10200.0,P I F,10200.0,Construction,No Franchise,1,0,0.5
2008,72,2,1.0,2,2,2,Y,N,322316.0,P I F,125000.0,Retail_trade,No Franchise,1,0,0.5
2006,98,1,2.0,0,1,1,N,N,150000.0,P I F,150000.0,Information,No Franchise,1,0,0.85
2001,36,25,1.0,2,25,1,Y,N,50000.0,P I F,50000.0,Manufacturing,No Franchise,1,0,0.5
2003,180,6,1.0,0,0,1,N,N,100000.0,P I F,100000.0,Retail_trade,No Franchise,1,0,0.85
2002,180,34,1.0,0,0,1,N,N,500000.0,P I F,500000.0,Manufacturing,No Franchise,1,0,0.5315
2008,35,9,1.0,9,9,1,Y,N,25000.0,P I F,10000.0,Arts_enter_recreation,Franchise,0,0,0.5
2003,179,6,1.0,0,0,2,N,N,440000.0,P I F,440000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.75
2003,150,2,2.0,0,0,2,N,N,201000.0,P I F,201000.0,Other_no_pub,No Franchise,0,0,0.75
2001,120,4,1.0,0,0,2,N,N,55000.0,P I F,55000.0,Manufacturing,No Franchise,1,0,0.85
2002,84,2,1.0,0,2,1,Y,N,23924.0,P I F,5000.0,Prof_scien_and_tech_serv,No Franchise,0,0,0.5
2005,84,7,1.0,0,0,2,N,N,500000.0,P I F,500000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.75
2001,84,37,1.0,0,0,1,N,N,700000.0,P I F,700000.0,Wholesale_trade,No Franchise,1,0,0.75
2005,103,15,1.0,0,15,1,N,N,39457.0,P I F,40000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2003,60,1,2.0,0,0,2,N,N,25000.0,P I F,25000.0,Construction,No Franchise,0,0,0.5
2010,84,4,1.0,0,4,1,Y,N,25000.0,P I F,25000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2000,246,47,1.0,0,0,1,N,N,592000.0,P I F,592000.0,RE_rental_leasing,Franchise,1,1,0.75
2005,84,6,1.0,0,6,2,Y,N,187926.0,P I F,50000.0,Manufacturing,No Franchise,0,0,0.5
2001,71,20,1.0,18,20,1,N,N,100000.0,P I F,100000.0,Information,No Franchise,0,0,0.5
2004,120,8,2.0,0,0,1,N,N,176000.0,P I F,176000.0,Accommodation_food_serv,Franchise,1,0,0.75
2011,84,15,1.0,0,15,1,Y,N,400000.0,P I F,200000.0,Health_care_social_ass,No Franchise,0,0,0.5
2004,60,2,2.0,0,2,1,Y,N,43115.0,P I F,15000.0,Construction,No Franchise,0,0,0.5
2003,60,21,1.0,0,0,1,N,Y,125000.0,P I F,125000.0,Retail_trade,No Franchise,0,0,0.85
2008,312,6,1.0,19,6,1,N,N,2000000.0,P I F,2000000.0,Health_care_social_ass,No Franchise,0,1,0.75
2005,84,1,2.0,0,1,1,Y,N,5000.0,P I F,5000.0,Other_no_pub,No Franchise,0,0,0.5
2006,84,1,1.0,0,1,1,Y,N,10000.0,P I F,10000.0,Trans_Ware,No Franchise,0,0,0.5
2007,81,12,1.0,0,12,1,N,N,22000.0,P I F,22000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2005,84,1,2.0,1,2,1,Y,N,12251.0,P I F,5000.0,Trans_Ware,No Franchise,0,0,0.5
2006,84,3,1.0,4,7,1,Y,N,61739.0,P I F,35000.0,Finance_insurance,No Franchise,0,0,0.5
2006,82,7,1.0,0,7,2,Y,N,19183.0,P I F,15000.0,Arts_enter_recreation,No Franchise,1,0,0.5
2008,71,3,1.0,0,3,1,Y,N,62892.0,P I F,25000.0,Retail_trade,No Franchise,1,0,0.5
2007,48,3,1.0,0,3,1,Y,N,107741.0,P I F,32000.0,Retail_trade,No Franchise,1,0,0.5
2005,84,58,2.0,0,0,1,N,N,300000.0,P I F,300000.0,Accommodation_food_serv,No Franchise,1,0,0.75
2000,187,5,1.0,0,0,2,N,N,471000.0,P I F,471000.0,Retail_trade,No Franchise,1,0,0.75
2011,60,3,2.0,0,3,1,N,N,75000.0,P I F,75000.0,Health_care_social_ass,No Franchise,0,0,0.9
2009,54,6,1.0,0,6,1,N,N,350000.0,P I F,350000.0,Manufacturing,No Franchise,1,0,0.9
2009,120,3,2.0,3,0,1,N,N,154000.0,P I F,154000.0,Other_no_pub,No Franchise,0,0,0.9
2012,240,5,1.0,0,5,1,N,N,795000.0,P I F,795000.0,Accommodation_food_serv,Franchise,0,1,0.75
2010,36,14,1.0,0,14,2,N,N,23500.0,P I F,24300.0,Admini_sup_and_waste_mgm_rem,No Franchise,0,0,0.5
1999,240,12,1.0,0,0,2,N,N,335500.0,P I F,335500.0,Accommodation_food_serv,No Franchise,1,1,0.75
2007,84,5,1.0,2,5,1,N,N,120000.0,P I F,120000.0,Other_no_pub,No Franchise,0,0,0.5
2006,84,4,1.0,3,3,1,Y,N,318925.0,P I F,225000.0,Other_no_pub,No Franchise,1,0,0.5
2007,36,3,1.0,0,3,1,Y,N,36000.0,P I F,36000.0,Information,No Franchise,0,0,0.5
2005,84,23,1.0,7,23,1,Y,N,478000.0,P I F,150000.0,Wholesale_trade,No Franchise,1,0,0.5
2001,84,1,2.0,0,1,1,Y,N,15000.0,P I F,15000.0,Retail_trade,No Franchise,0,0,0.5
2001,82,4,1.0,2,4,1,Y,N,74137.0,P I F,50000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.5
2004,84,2,1.0,0,2,1,Y,N,55135.0,P I F,50000.0,Retail_trade,No Franchise,0,0,0.5
2010,48,1,2.0,1,2,1,N,N,6500.0,P I F,6500.0,Construction,No Franchise,0,0,0.5
2000,48,8,1.0,3,8,1,Y,N,137035.0,P I F,100000.0,Construction,No Franchise,0,0,0.5
2002,252,5,1.0,0,0,1,N,N,648000.0,P I F,648000.0,Prof_scien_and_tech_serv,No Franchise,1,1,0.75
2006,84,3,2.0,2,3,1,N,N,150000.0,P I F,150000.0,Prof_scien_and_tech_serv,No Franchise,1,0,0.85
2007,84,12,2.0,0,12,1,Y,N,67950.0,P I F,30000.0,Accommodation_food_serv,No Franchise,1,0,0.5
2005,84,2,2.0,2,2,1,Y,N,13329.0,P I F,10000.0,Other_no_pub,No Franchise,0,0,0.5
2008,84,25,1.0,0,25,1,N,N,19926.0,P I F,20000.0,Retail_trade,No Franchise,0,0,0.5
2006,82,2,2.0,0,2,1,N,N,25000.0,P I F,25000.0,Retail_trade,No Franchise,0,0,0.5
2009,48,20,1.0,0,12,2,N,N,20000.0,P I F,20000.0,Construction,No Franchise,1,0,0.5
2005,60,2,1.0,0,0,1,Y,N,25000.0,P I F,25000.0,Accommodation_food_serv,No Franchise,0,0,0.5
2005,12,3,1.0,0,3,2,Y,N,61915.0,P I F,30000.0,Wholesale_trade,No Franchise,1,0,0.5
